Image,Object type,Museum number,Title,Denomination,Escapement,Description,Producer name,School/style,State,Authority,Ethnic name (made by),Ethnic name (assoc),Culture,Production date,Production place,Find spot,Materials,Ware,Type series,Technique,Dimensions,Inscription,Curators Comments,Bib references,Location,Exhibition history,Condition,Subjects,Assoc name,Assoc place,Assoc events,Assoc titles,Acq name (acq),Acq name (finding),Acq name (excavator),Acq name (previous),Acq date,Acq notes (acq),Acq notes (exc),Dept,BM/Big number,Reg number,Add ids,Cat no,Banknote serial number,Joined objects
"",aegis (object name),No: Optional[EA60852],,,,"Solid-cast copper alloy aegis with the head of Isis wearing the horned sun-disc; wedjat-eye below; tang jutting from the back of head.; ",,,,,,,Late Period,,,Found/Acquired: Egypt,copper alloy,,,solid-cast,"3.60 centimetres;  2.10 centimetres; ",,,,"On display (Room 1- Enlightenment, Trade & Discovery, Floor Case 24, top, Left)",,fair (corroded),ancient egyptian deity; eye of horus,Representation of: Isis,,,,Purchased from: Henry Salt;  Purchased through: Sotheby's,,,Purchased from: Henry Salt;  Purchased through: Sotheby's,1835,Lot 528 at sale.,,Egypt and Sudan,EA60852,.60852,Miscellaneous number: BS.852 (BS.852),,
"",aegis (object name),No: Optional[EA64523],,,,"Solid-cast copper alloy aegis with the head of Isis wearing a diadem of uraei surmounted by horns and a solar-disc - the headdress is possibly a modern addition, hawk-head collar terminals; eyes sunk for inlay (now lost); iron (?) tang.; ",,,,,,,Late Period,,,Found/Acquired: Egypt,copper alloy; iron (?),,,solid-cast; inlaid,"21.10 centimetres;  13.90 centimetres; ",,,,"On display (Room 1 - Enlightenment, Art & Civilization, Wall Press 38, Shelf 2)",,fair (incomplete),ancient egyptian deity,Representation of: Isis,,,,Donated by: Mrs Marion Whiteford Acworth JP,,Field Collection by: Dr Joseph John Acworth,Donated by: Mrs Marion Whiteford Acworth JP,1946,,,Egypt and Sudan,EA64523,"1946,1204.47",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_13/8dc565f5_de49_4fdd_ae32_a3ba00dbdb6f/preview_00231657_001.jpg,altar (object name); model (object name); offering-vessel (object name),No: Optional[EA5315],,,,"Copper model altar with four-legs; incised white Hieroglyphic text along front; also twenty-six copper model vessels.; ",,,,,,,6th Dynasty,,,Excavated/Findspot: Tomb of Idy (Abydos),copper,,,incised,"17.70 centimetres altar ;  31.70 centimetres altar ;  19.00 centimetres altar ; ","Inscription type: inscription Inscription position: altar Inscription script: hieroglyphic; ","Published: 
Egyptian Treasures (Shanghai 1999): 184-185 No 55
W. Seipel, Ägypten Vol. 1, Linz 1989, pp.78-79 [45].
Note that the strainer EA 38230 formed part of this group of ritual utensils.",,"On display (Room 62 - Egyptian Death and Afterlife: Mummies, Display Case 25)",,fair,,,,,,Purchased from: Henry Salt;  Purchased through: Sotheby's,,,Purchased from: Henry Salt;  Purchased through: Sotheby's,1835,,,Egypt and Sudan,EA5315,.5315,Miscellaneous number: BS.5315 (BS.5315); Miscellaneous number: St.403 (St.403),,
"",amphora (object name),No: Optional[EA4658],,,,"Calcite amphora.; ",,,,,,,18th Dynasty,,,Found/Acquired: Egypt,calcite,,,,"33.60 centimetres; ",,,,"On display ",,fair,,,,,,Purchased from: Joseph Sams,,,Purchased from: Joseph Sams,1834,,,Egypt and Sudan,EA4658,.4658,Miscellaneous number: BS.4658 (BS.4658),,
"",ampulla (object name),No: Optional[EA4505],,,,"Calcite ampulla; piece lost from the rim.; ",,,,,,,Ancient Egypt,,,Found/Acquired: Egypt,calcite,,,,"14.20 centimetres;  16.00 centimetres; ",,,,"On display (Room 1 - Enlightenment, Trade & Discovery, Wall Press 118, Shelf 4)",,fair - rim chipped,,,,,,,,,,,,,Egypt and Sudan,EA4505,.4505,Miscellaneous number: BS.4505 (BS.4505),,
https://media.britishmuseum.org/media/Repository/Documents/2019_1/29_11/792b65c8_a28a_45a4_8222_a9e400c38e36/preview_YCA63150.jpg,ampulla (object name); model (object name),No: Optional[EA35271],,,,"Wooden model ampulla painted to imitate glass; blue and yellow festoons on blue ground on body; rosette on top; inscribed with name of Satamun.; ",,,,,,,New Kingdom,,,Found/Acquired: Egypt,wood,,,painted,"15.30 centimetres; ","Inscription type: inscription Inscription script: hieroglyphic; ",,,"On display (Room 63 - Egyptian death and afterlife: mummies, Display Case 11)",,good,,Named in inscription: Satamun,,,,Purchased from: Robert James Hay,,,Purchased from: Robert James Hay,1868,,,Egypt and Sudan,EA35271,"1868,1102.70",Miscellaneous number: BS.9529d (BS.9529d),,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/d51b9c42_a638_4b77_b302_a3b9015ff25e/preview_00229252_001.jpg,amulet (object name),No: Optional[EA30848],,,,"Cornelian pesesh-kef amulet; gold terminal in form of human head.; ",,,,,,,Ancient Egypt,,,Found/Acquired: Egypt,cornelian; gold,,,,"3.50 centimetres; ",,"Published: Andrews, Amulets of Ancient Egypt (1994): fig.64 + p.84",,"On display (Room 62 - Egyptian Death and Afterlife: Mummies, Display Case 23)",,good,,,,,,Donated by: Egypt Exploration Fund,,Excavated by: Egypt Exploration Fund,Donated by: Egypt Exploration Fund,1899,,,Egypt and Sudan,EA30848,"1899,1017.4",,,
"",amulet (object name),No: Optional[EA8365],,,,"Obsidian amulet in form of two fingers; originally gilded.; ",,,,,,,Ancient Egypt,,,Found/Acquired: Egypt,obsidian,,,,"7.60 centimetres; ",,"Bibliography:
G. Pinch, Magic in Ancient Egypt (London 1994), fig.40.",,"On display (Room 62 - Egyptian Death and Afterlife: Mummies, Display Case 23)",,fair,,,,,,Purchased from: Joseph Sams,,,Purchased from: Joseph Sams,1834,,,Egypt and Sudan,EA8365,.8365,Miscellaneous number: BS.8365 (BS.8365),,
"",amulet (object name),No: Optional[EA13533],,,,"Blue glazed composition wedjat-eye amulet.; ",,,,,,,Ancient Egypt,,,Found/Acquired: Egypt,glazed composition,,,,"2.50 centimetres; ",,,,"On display (Room 62 - Egyptian Death and Afterlife: Mummies, Display Case 23)",,fair,eye of horus,,,,,Donated by: Lt-Gen Augustus W H Meyrick,,,Donated by: Lt-Gen Augustus W H Meyrick,1878,,,Egypt and Sudan,EA13533,"1879,0712.474",,,
"",amulet (object name),No: Optional[EA24234],,,,"Glazed composition cartouche-shaped amulet; prenomen of Shabako.; ",,,,,,,25th Dynasty,,,Found/Acquired: Egypt,glazed composition,,,,"1.60 centimetres; ","Inscription type: inscription Inscription script: hieroglyphic; ",,,"On display (Room 65 - Sudan, Egypt and Nubia, Dispaly Case 12)",,good,,Named in inscription: Shabaqo,,,,Purchased from: Rev William John Loftie,,,Purchased from: Rev William John Loftie,1890,,,Egypt and Sudan,EA24234,"1890,0526.163",,,
"",amulet (object name),No: Optional[EA23083],,,,"Blue, red, white and black glazed composition wedjat-eye amulet.; ",,,,,,,Ancient Egypt,,,Found/Acquired: Egypt,glazed composition,,,,"4.40 centimetres; ",,,,"On display (Room 62 - Egyptian Death and Afterlife: Mummies, Display Case 23)",,good,eye of horus,,,,,Purchased from: Rev. Greville John Chester,,,Purchased from: Rev. Greville John Chester,1886,,,Egypt and Sudan,EA23083,"1886,1009.130",,,
"",amulet (object name),No: Optional[EA8074],,,,"Steatite wedjat-eye amulet.; ",,,,,,,Ancient Egypt,,,Found/Acquired: Egypt,steatite,,,,"2.20 centimetres; ",,,,"On display (Room 62 - Egyptian Death and Afterlife: Mummies, Display Case 23)",,fair,eye of horus,,,,,Purchased through: Phillips (auctioneers),,,Purchased through: Phillips (auctioneers),1837,,,Egypt and Sudan,EA8074,"1837,0717.32",Miscellaneous number: BS.8074 (BS.8074),,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_14/2855a769_8d7e_4ebc_a5e2_a3da00ef74fe/preview_01211307_001.jpg,amulet (object name),No: Optional[EA54743],,,,"Calcite amulet in form of stylized bull-head; inlaid eyes.; ",,,,,,,Naqada III,,,Found/Acquired: Egypt,calcite,,,inlaid,"2.80 centimetres; ",,"Published: Andrews, Amulets of Ancient Egypt (1994): p.65",,"On display (Room 64 - Early Egypt, Display Case 4)",,good,cattle,,,,,Purchased from: Walter Llewellyn Nash (Executors of),,,Purchased from: Walter Llewellyn Nash (Executors of),1920,,,Egypt and Sudan,EA54743,"1920,0612.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/10_13/e2cfbe6c_c396_495a_9200_a3c000e145b6/preview_00560917_001.jpg,amulet (object name),No: Optional[EA13469],,,,"Lapis lazuli cartouche amulet.; ",,,,,,,Ancient Egypt,,,Found/Acquired: Egypt,lapis lazuli,,,,"2.20 centimetres; ",,"Published: Andrews, Amulets of Ancient Egypt (1994): p.77",,"On display (Room 62 - Egyptian Death and Afterlife: Mummies, Display Case 23)",,fair,,,,,,Donated by: Lt-Gen Augustus W H Meyrick,,,Donated by: Lt-Gen Augustus W H Meyrick,1879,,,Egypt and Sudan,EA13469,"1879,0712.226",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/d51b9c42_a638_4b77_b302_a3b9015ff25e/preview_00229252_001.jpg,amulet (object name),No: Optional[EA8338],,,,"Dark glazed composition plummet-amulet.; ",,,,,,,Ancient Egypt,,,Found/Acquired: Egypt,glazed composition,,,,"2.60 centimetres; ",,"Published: Andrews, Amulets of Ancient Egypt (1994): fig.64 + p.86",,"On display (Room 62 - Egyptian Death and Afterlife: Mummies, Display Case 23)",,good,,,,,,Purchased through: Joseph Bonomi;  Purchased from: Edward William Lane,,,Purchased through: Joseph Bonomi;  Purchased from: Edward William Lane,1842,,,Egypt and Sudan,EA8338,"1842,0729.32",Miscellaneous number: BS.8338 (BS.8338),,
"",amulet (object name),No: Optional[EA65768],,,,"Blue glazed composition amulet in form of serpent.; ",,,,,,,New Kingdom,,,Excavated/Findspot: Buhen (Nubia),glazed composition,,,,"1.20 centimetres; ",,,,"On display (Room 65 - Sudan, Egypt and Nubia, Dispaly Case 9)",,fair,,,,,,Donated by: Egypt Exploration Society,,,Donated by: Egypt Exploration Society,1959,,,Egypt and Sudan,EA65768,"1959,0711.84",,,
"",amulet (object name),No: Optional[EA14713],,,,"Red jasper(white streaks) amulet in the form of a frog; longitudinally pierced.; ",,,,,,,Ancient Egypt,,,Found/Acquired: Egypt,jasper,,,pierced,"0.89 centimetres;  1.73 centimetres;  1.16 centimetres; ",,,,"On display (Room 62 - Egyptian Death and Afterlife: Mummies, Display Case 23)",,good,,,,,,Purchased from: Elias M Malluk,,,Purchased from: Elias M Malluk,1882,,,Egypt and Sudan,EA14713,"1882,0718.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_14/d80022f3_b17f_4256_b230_a3da00ef887b/preview_01211320_001.jpg,amulet (object name),No: Optional[EA57753],,,,"Olivine(?) amulet in form of vulture; single piercing.; ",,,,,,,Naqada III,,,Found/Acquired: Egypt,olivine (?),,,pierced,,,,,"On display (Room 64 - Early Egypt, Display Case 4)",,good,,,,,,Purchased from: Hon Richard Bethell,,,Purchased from: Hon Richard Bethell,1925,,,Egypt and Sudan,EA57753,"1925,0112.13",,,
